"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar","Null"
"8/14/2013","-60.3125","-38.872501373291","4","14.47","1.67700000000002","0","5.56013296455629","0.438396736446737","14.9933899944",
"8/15/2013","-60.3125","-38.872501373291","4","18.404","6.928","0","9.75879680461311","0.290528415527544","13.765976712",
"8/16/2013","-60.3125","-38.872501373291","4","12.748","2.96499999999998","0","6.48043711139295","0.443638367912729","15.43522585644",
"8/17/2013","-60.3125","-38.872501373291","4","16.713","3.83100000000002","0","6.40891279287849","0.378537349433405","15.68309224752",
"8/18/2013","-60.3125","-38.872501373291","4","20.001","8.67099999999999","0","8.43873718999566","0.384591476456347","15.53740547616",
"8/19/2013","-60.3125","-38.872501373291","4","20.449","8.43700000000001","0","5.90787818130234","0.406315575316336","15.4996392834",
"8/20/2013","-60.3125","-38.872501373291","4","18.862","4.91899999999998","3.3233625864","2.94763983796826","0.336972819532134","14.67652808844",
"8/21/2013","-60.3125","-38.872501373291","4","17.635","5.83600000000001","5.58243","4.68259718799909","0.665601334953977","15.759024185628",
"8/22/2013","-60.3125","-38.872501373291","4","7.44499999999999","3.709","5.00221386","12.3112078544363","0.635153875327617","12.3948051948",
"8/23/2013","-60.3125","-38.872501373291","4","6.25299999999999","3.298","3.1929014664","6.38533719519253","0.715001349016752","10.7077875048",
"8/24/2013","-60.3125","-38.872501373291","4","7.59699999999998","-1.697","0.587081754","4.1915486823105","0.706671769441058","16.56535888944",
"8/25/2013","-60.3125","-38.872501373291","4","8.56799999999998","-0.255999999999972","0.099563616","3.09900436299012","0.702073913974109","16.74539207712",
"8/26/2013","-60.3125","-38.872501373291","4","10.618","-1.06400000000002","0","3.83327309260188","0.534481139374457","17.33129481024",
"8/27/2013","-60.3125","-38.872501373291","4","17.092","4.02699999999999","0.034332264","7.491001331653","0.47798826381619","14.8205203524",
"8/28/2013","-60.3125","-38.872501373291","4","22.526","8.67899999999997","0","5.34771029657189","0.524375100941917","16.819512541344",
"8/29/2013","-60.3125","-38.872501373291","4","30.005","11.72","0","4.49416176505739","0.377574683151763","17.4425905188",
"8/30/2013","-60.3125","-38.872501373291","4","26.937","12.83","0","3.05188985160551","0.352774201584887","16.4256924384",
"8/31/2013","-60.3125","-38.872501373291","4","20.665","10.478","0","4.24687340367552","0.460374002988595","12.21978428208",
"9/1/2013","-60.3125","-38.872501373291","4","20.912","10.482","0.0017166132","4.39081467211309","0.445681944027671","15.3924185088",
"9/2/2013","-60.3125","-38.872501373291","4","14.468","7.86900000000003","2.808383112","4.18411990897793","0.67160119740329","9.4227566184",
"9/3/2013","-60.3125","-38.872501373291","4","8.89600000000002","2.92200000000003","1.8402097392","4.90289945991535","0.744836176290725","5.2641175104",
"9/4/2013","-60.3125","-38.872501373291","4","15.608","2.072","0.39138804","5.41564262031241","0.616751250460621","17.30126545524",
"9/5/2013","-60.3125","-38.872501373291","4","22.23","8.74799999999999","0.96988716","6.7393435863213","0.495945769728742","13.105545624",
"9/6/2013","-60.3125","-38.872501373291","4","22.692","9.81900000000002","2.40325956","3.49285486557278","0.540617476135247","7.62898200696",
"9/7/2013","-60.3125","-38.872501373291","4","20.199","8.31599999999997","1.5827183064","1.69144323936446","0.830342472938638","10.21080969036",
"9/8/2013","-60.3125","-38.872501373291","4","23.61","9.46600000000001","0","5.67537245149208","0.527003452722059","17.5505662008",
"9/9/2013","-60.3125","-38.872501373291","4","31.106","19.485","0.0034332264","6.14815442908808","0.378275926220433","15.18466605552",
"9/10/2013","-60.3125","-38.872501373291","4","24.23","13.538","0","4.13718629021004","0.306879032876625","15.0812910342",
"9/11/2013","-60.3125","-38.872501373291","4","15.62","9.79500000000002","3.4246448712","4.10519198631009","0.669887506601034","9.780824554776",
"9/12/2013","-60.3125","-38.872501373291","4","10.457","7.25599999999997","4.459759956","6.0740215346432","0.883681187885169","2.62148865768",
"9/13/2013","-60.3125","-38.872501373291","4","10.757","3.94299999999998","0.1201629168","4.52382583523115","0.633410290981891","15.48824060952",
"9/14/2013","-60.3125","-38.872501373291","4","8.64400000000001","3.43400000000003","0.7947919908","3.07312996505581","0.711489108009669","6.552592713",
"9/15/2013","-60.3125","-38.872501373291","4","8.49599999999998","3.60199999999998","0.1029968352","4.66231515302929","0.63638977194139","9.9358010568",
"9/16/2013","-60.3125","-38.872501373291","4","6.63200000000001","2.77199999999999","3.5018919144","3.83490455500985","0.824361380455205","4.95470556",
"9/17/2013","-60.3125","-38.872501373291","4","10.208","2.505","0.0137329056","4.03422839185108","0.596731445783526","17.75226249",
"9/18/2013","-60.3125","-38.872501373291","4","15.462","4.21600000000001","0","4.93994402235688","0.50084160836032","20.95514552304",
"9/19/2013","-60.3125","-38.872501373291","4","22.063","9.14299999999997","0.0034332264","5.85666052335973","0.314031474811322","22.3786089576",
"9/20/2013","-60.3125","-38.872501373291","4","16.979","7.89299999999997","0.0789641928","3.4020575857977","0.52243910241518","17.9053306344",
"9/21/2013","-60.3125","-38.872501373291","4","11.314","2.637","0.429153156","5.58921634705289","0.659609252510941","15.4902120372",
"9/22/2013","-60.3125","-38.872501373291","4","13.089","2.14600000000002","0.813674952","4.37311281062137","0.756071030913102","18.5001460704",
"9/23/2013","-60.3125","-38.872501373291","4","12.455","1.89299999999997","0.154495224","3.46882922211527","0.602139519805318","23.4089196984",
"9/24/2013","-60.3125","-38.872501373291","4","16.531","1.99099999999999","0","3.22030678828854","0.439814605018189","23.64920147052",
"9/25/2013","-60.3125","-38.872501373291","4","18.362","5.54599999999999","0","5.66171601894684","0.46503773260623","23.6794328856",
"9/26/2013","-60.3125","-38.872501373291","4","22.443","9.33499999999998","0","7.2688909132287","0.529186352245339","23.16980878488",
"9/27/2013","-60.3125","-38.872501373291","4","13.459","7.827","0.930404124","5.60547561391774","0.74163968021652","6.59797963884",
"9/28/2013","-60.3125","-38.872501373291","4","13.365","7.86200000000002","9.958073976","6.09000367807872","0.882269714437333","5.7018848472",
"9/29/2013","-60.3125","-38.872501373291","4","13.415","9.58499999999998","17.282875068","5.18474952263491","0.861286861949594","5.88133613772",
"9/30/2013","-60.3125","-38.872501373291","4","10.637","8.88799999999998","10.4301468","7.98756926348461","0.889394649285093","3.4966090404",
"10/1/2013","-60.3125","-38.872501373291","4","11.617","8.40199999999999","3.460691988","4.59511479405063","0.888652882464985","4.2093865296",
"10/2/2013","-60.3125","-38.872501373291","4","16.881","9.95800000000003","1.6410827736","2.70159191218508","0.792384702052231","16.28690381838",
"10/3/2013","-60.3125","-38.872501373291","4","13.841","8.38","17.12150568","2.4085530569974","0.922872731264182","7.2887373684",
"10/4/2013","-60.3125","-38.872501373291","4","18.065","4.53100000000001","0.1922607432","1.97343994598604","0.78449820488452","19.2923308584",
"10/5/2013","-60.3125","-38.872501373291","4","22.376","9.79399999999998","0.2077104492","3.59380404554349","0.676691711321221","20.2599204768",
"10/6/2013","-60.3125","-38.872501373291","4","22.674","6.59500000000003","0","2.12154952708499","0.733462908123994","25.3882262664",
"10/7/2013","-60.3125","-38.872501373291","4","26.127","12.255","0","5.08047806192478","0.488268813456281","25.8776384868",
"10/8/2013","-60.3125","-38.872501373291","4","26.327","14.894","0","7.40588198428881","0.436823125963543","25.1262275886",
"10/9/2013","-60.3125","-38.872501373291","4","19.584","11.36","0.133895844","5.0668628287885","0.509522190894364","22.1120046864",
"10/10/2013","-60.3125","-38.872501373291","4","22.352","9.63","0","5.19164502883762","0.498025701741715","25.1808901704",
"10/11/2013","-60.3125","-38.872501373291","4","16.665","6.70100000000002","0","4.58496842076109","0.626013049233634","25.1408740608",
"10/12/2013","-60.3125","-38.872501373291","4","19.264","5.46699999999998","0","4.25186841650323","0.653078958952142","16.2127032192",
"10/13/2013","-60.3125","-38.872501373291","4","22.528","9.87799999999999","0.5664823128","3.68663313234212","0.745886671950465","20.5405246296",
"10/14/2013","-60.3125","-38.872501373291","4","24.145","10.916","0.28495764","3.98474850455098","0.621639231235652","27.00849768552",
"10/15/2013","-60.3125","-38.872501373291","4","29.251","11.752","0","3.45993703188424","0.433084113677496","27.14549106384",
"10/16/2013","-60.3125","-38.872501373291","4","23.865","12.989","1.816177068","3.33566701338829","0.757902522878935","16.5243893436",
"10/17/2013","-60.3125","-38.872501373291","4","20.096","8.613","0.0738144288","3.25934284693739","0.80253103518384","22.0289507244",
"10/18/2013","-60.3125","-38.872501373291","4","29.501","10.893","2.736284976","2.7681882184517","0.639121348926549","21.3308362728",
"10/19/2013","-60.3125","-38.872501373291","4","31.755","11.837","6.1317486","3.40585527740166","0.657014742119179","25.0188393852",
"10/20/2013","-60.3125","-38.872501373291","4","22.071","9.72699999999998","3.0555726264","6.26064908168849","0.583061362751105","22.1452218175068",
"10/21/2013","-60.3125","-38.872501373291","4","16.278","5.59899999999999","3.3113448","3.64910077464342","0.603723909901339","29.4006261312",
"10/22/2013","-60.3125","-38.872501373291","4","19.577","8.68900000000002","2.8118126664","6.38108280958574","0.577753493498979","15.574917384",
"10/23/2013","-60.3125","-38.872501373291","4","14.258","6.43000000000001","0","5.44987516018557","0.625547290734875","16.7234107896",
"10/24/2013","-60.3125","-38.872501373291","4","19.615","2.16199999999998","0","2.66005244365984","0.545037334692037","29.4703003872",
"10/25/2013","-60.3125","-38.872501373291","4","19.468","10.284","0","5.65245474195697","0.448880802939471","16.2369705132",
"10/26/2013","-60.3125","-38.872501373291","4","24.015","5.96600000000001","0","4.71080337790059","0.490827364441413","29.60659764",
"10/27/2013","-60.3125","-38.872501373291","4","21.788","6.35300000000001","0","3.03936574918293","0.452495402898253","30.6225005004",
"10/28/2013","-60.3125","-38.872501373291","4","28.526","12.408","0.5990984532","5.36958520243511","0.382938969107242","25.2791672472",
"10/29/2013","-60.3125","-38.872501373291","4","27.17","15.741","0.015449544","4.52247019001622","0.431719209786969","20.2251793608",
"10/30/2013","-60.3125","-38.872501373291","4","28.236","13.955","0","4.5427925950074","0.394882528757707","28.92899331",
"10/31/2013","-60.3125","-38.872501373291","4","22.235","16.108","13.2660147024","4.38242573060103","0.629953830523846","5.9032936188",
"11/1/2013","-60.3125","-38.872501373291","4","19.909","13.642","20.916940212","3.74232371932738","0.875210727548447","9.2835056016",
"11/2/2013","-60.3125","-38.872501373291","4","21.659","11.36","0.6016736196","3.31417939958948","0.730490266746653","23.3416388844",
"11/3/2013","-60.3125","-38.872501373291","4","22.189","10.858","0","3.35905230868367","0.561233632285564","30.394700694",
"11/4/2013","-60.3125","-38.872501373291","4","24.915","8.57400000000001","0.7690428","4.20323123507583","0.604906687133013","21.302097552",
"11/5/2013","-60.3125","-38.872501373291","4","29.971","12.722","0.56819916","5.43783958211135","0.481805259839449","30.15018839772",
"11/6/2013","-60.3125","-38.872501373291","4","31.395","17.906","2.248762932","7.66458758767926","0.38327601687313","29.9077165944",
"11/7/2013","-60.3125","-38.872501373291","4","25.937","17.899","1.92260844","5.14590232299385","0.389677264171489","26.4285566388",
"11/8/2013","-60.3125","-38.872501373291","4","23.387","12.595","0","4.68219250060929","0.37859374215183","31.6868938668",
"11/9/2013","-60.3125","-38.872501373291","4","20.258","11.79","0","5.53324620193286","0.564601501278501","28.3635563652",
"11/10/2013","-60.3125","-38.872501373291","4","22.923","9.52699999999999","0.75530988","3.50448837087839","0.631502628012204","30.00064023",
"11/11/2013","-60.3125","-38.872501373291","4","27.072","8.779","0.0008583084","3.23258845210186","0.491552891493993","31.41628695",
"11/12/2013","-60.3125","-38.872501373291","4","20.256","10.977","0","6.05651360856552","0.334806131421772","32.282708508",
"11/13/2013","-60.3125","-38.872501373291","4","31.337","10.167","0","4.94999947072712","0.312554732396182","26.50195440576",
"11/14/2013","-60.3125","-38.872501373291","4","33.599","15.695","9.9623712816","5.30110323759169","0.547486401255215","17.9325215712",
"11/15/2013","-60.3125","-38.872501373291","4","19.523","10.072","0.0017166132","6.82807713526311","0.512736042152471","29.78053869852",
"11/16/2013","-60.3125","-38.872501373291","4","31.639","10.287","0","4.37846803436775","0.340558717723407","32.561113338",
"11/17/2013","-60.3125","-38.872501373291","4","35.165","21.482","0","6.53691822487941","0.202907628621924","32.8695651468",
"11/18/2013","-60.3125","-38.872501373291","4","25.609","6.64999999999998","0.0326156616","6.24040033957123","0.404221284062288","25.8639242508",
"11/19/2013","-60.3125","-38.872501373291","4","27.525","7.95499999999998","0","3.18595475810716","0.374539169253963","33.49885900896",
"11/20/2013","-60.3125","-38.872501373291","4","34.951","12.836","0","4.02915036117764","0.23925552078818","33.5109750768",
"11/21/2013","-60.3125","-38.872501373291","4","22.342","11.016","0","4.51836110760712","0.517967509806132","28.9423910196",
"11/22/2013","-60.3125","-38.872501373291","4","32.606","12.772","0.1150131132","6.8490909701593","0.391104599861114","23.7056227344",
"11/23/2013","-60.3125","-38.872501373291","4","37.064","23.784","0.147628476","5.30527843655726","0.235310271716713","25.9733670624",
"11/24/2013","-60.3125","-38.872501373291","4","25.808","14.024","0.262641672","4.80389838771264","0.474604073485048","6.6491110044",
"11/25/2013","-60.3125","-38.872501373291","4","18.181","9.524","0","5.84063355580168","0.603970188967765","32.40517957488",
"11/26/2013","-60.3125","-38.872501373291","4","21.671","5.279","0.034332264","4.1858869073633","0.434809571897015","33.5548889208",
"11/27/2013","-60.3125","-38.872501373291","4","21.702","9.209","0.525284136","2.57052750141947","0.593204565642311","22.1326799868",
"11/28/2013","-60.3125","-38.872501373291","4","25.689","13.245","0","5.52116277956798","0.455850129847038","33.7291217568",
"11/29/2013","-60.3125","-38.872501373291","4","25.089","13.747","0","5.4763867936605","0.401730621927363","27.80323416612",
"11/30/2013","-60.3125","-38.872501373291","4","35.237","17.065","0","4.3607326873016","0.33891912353418","33.5637458604",
"12/1/2013","-60.3125","-38.872501373291","4","33.972","23.354","0.0686645496","5.12212391254119","0.295242489145462","21.9953837196",
"12/2/2013","-60.3125","-38.872501373291","4","27.992","15.779","0.0017166132","7.54855691915701","0.330437881973924","34.1040409308",
